ID,City,Lat,Lon,Country,State
4353962,Easton,38.77428,-76.07633,US,MD
4354087,Edgewood,39.41872,-76.2944,US,MD
4354163,Eldersburg,39.40371,-76.95026,US,MD
4354234,Elkton,39.60678,-75.83327,US,MD
4354256,Elkridge,39.21261,-76.71358,US,MD
4354265,Ellicott City,39.26733,-76.79831,US,MD
4354428,Essex,39.30927,-76.47496,US,MD
4354573,Fairland,39.07622,-76.95775,US,MD
4354821,Ferndale,39.18316,-76.64024,US,MD
4355355,Fort Washington,38.70734,-77.02303,US,MD
4355585,Frederick,39.41427,-77.41054,US,MD
4355843,Gaithersburg,39.14344,-77.20137,US,MD
4356050,Germantown,39.17316,-77.27165,US,MD
4356165,Glassmanor,38.819,-76.99859,US,MD
4356188,Glen Burnie,39.16261,-76.62469,US,MD
4356783,Green Haven,39.13955,-76.54774,US,MD
4356847,Greenbelt,39.00455,-76.87553,US,MD
4357116,Gwynn Oak,39.33261,-76.69275,US,MD
4357141,Hagerstown,39.64176,-77.71999,US,MD
4357340,Hanover,39.19289,-76.72414,US,MD
4358082,Hillcrest Heights,38.83289,-76.95942,US,MD
4358701,Hunt Valley,39.49983,-76.64108,US,MD
4358821,Hyattsville,38.95594,-76.94553,US,MD
4358864,Ilchester,39.25094,-76.76469,US,MD
4360201,Lake Shore,39.10705,-76.48496,US,MD
4360287,Landover,38.934,-76.89664,US,MD
4360314,Langley Park,38.98872,-76.98136,US,MD
4360369,Laurel,39.09928,-76.84831,US,MD
4360954,Lochearn,39.34066,-76.72219,US,MD
4361831,Maryland City,39.09205,-76.81775,US,MD
4362344,Middle River,39.33427,-76.43941,US,MD
4362438,Milford Mill,39.34788,-76.76997,US,MD
4362743,Montgomery Village,39.17677,-77.19526,US,MD
4363836,North Bel Air,39.53983,-76.35496,US,MD
4363843,North Bethesda,39.04455,-77.11887,US,MD
4363990,North Potomac,39.08289,-77.26498,US,MD
4364362,Odenton,39.084,-76.70025,US,MD
4364537,Olney,39.15316,-77.06692,US,MD
4364727,Owings Mills,39.41955,-76.78025,US,MD
4364759,Oxon Hill,38.80345,-76.9897,US,MD
4364946,Parkville,39.37733,-76.53969,US,MD
4364964,Parole,38.97956,-76.53052,US,MD
4364990,Pasadena,39.10733,-76.57108,US,MD
4365227,Perry Hall,39.41261,-76.46357,US,MD
4365387,Pikesville,39.37427,-76.72247,US,MD
4366001,Potomac,39.01817,-77.20859,US,MD
4366476,Randallstown,39.36733,-76.79525,US,MD
4366593,Redland,39.14539,-77.14415,US,MD
4366647,Reisterstown,39.46976,-76.8319,US,MD
4367175,Rockville,39.084,-77.15276,US,MD
4367372,Rosedale,39.32011,-76.51552,US,MD
4367419,Rossville,39.33844,-76.47968,US,MD
4367734,Saint Charles,38.60317,-76.93858,US,MD
4368711,Salisbury,38.36067,-75.59937,US,MD
4368918,Scaggsville,39.14511,-76.90025,US,MD
4369076,Seabrook,38.96805,-76.84658,US,MD
4369190,Severn,39.13705,-76.6983,US,MD
4369224,Severna Park,39.07039,-76.54524,US,MD
4369596,Silver Spring,38.99067,-77.02609,US,MD
4369928,South Bel Air,39.53316,-76.33746,US,MD
4369964,South Gate,39.129,-76.6258,US,MD
4369978,South Laurel,39.06983,-76.85025,US,MD
4370616,Suitland,38.84872,-76.92386,US,MD
4370890,Takoma Park,38.97789,-77.00748,US,MD
4371582,Towson,39.4015,-76.60191,US,MD
4372599,Waldorf,38.62456,-76.93914,US,MD
4373104,West Elkridge,39.20705,-76.72692,US,MD
4373238,Westminster,39.57538,-76.99581,US,MD
4373349,Wheaton,39.03983,-77.05526,US,MD
4373449,White Oak,39.03983,-76.99303,US,MD
4374054,Woodlawn,39.32288,-76.72803,US,MD
4374513,Affton,38.55061,-90.33317,US,MO
4375087,Arnold,38.43283,-90.37762,US,MO
4375663,Ballwin,38.59505,-90.54623,US,MO
4376482,Belton,38.81195,-94.5319,US,MO
4377664,Blue Springs,39.01695,-94.28161,US,MO
4379966,Cape Girardeau,37.30588,-89.51815,US,MO
4381072,Chesterfield,38.66311,-90.57707,US,MO
4381478,Clayton,38.64255,-90.32373,US,MO
4381982,Columbia,38.95171,-92.33407,US,MO
4382072,Concord,38.5245,-90.35734,US,MO
4382837,Creve Coeur,38.66089,-90.42262,US,MO
4385018,East Independence,39.09556,-94.35523,US,MO
4386289,Farmington,37.78088,-90.42179,US,MO
4386387,Ferguson,38.74422,-90.30539,US,MO
4386802,Florissant,38.78922,-90.32261,US,MO
4387990,Gladstone,39.20389,-94.55468,US,MO
4388460,Grandview,38.88584,-94.53301,US,MO
4389418,Hannibal,39.70838,-91.35848,US,MO
4389967,Hazelwood,38.77144,-90.37095,US,MO
4391812,Independence,39.09112,-94.41551,US,MO
4392388,Jefferson City,38.5767,-92.17352,US,MO
4392768,Joplin,37.08423,-94.51328,US,MO
4393217,Kansas City,39.09973,-94.57857,US,MO
4393739,Kirkwood,38.58339,-90.40678,US,MO
4394870,Lee's Summit,38.91084,-94.38217,US,MO
4394905,Lemay,38.53339,-90.27928,US,MO
4395052,Liberty,39.24611,-94.41912,US,MO
4396915,Manchester,38.597,-90.50929,US,MO
4397340,Maryland Heights,38.71311,-90.42984,US,MO
4397962,Mehlville,38.50839,-90.32289,US,MO
4400648,Nixa,37.04339,-93.29435,US,MO
4401242,O'Fallon,38.81061,-90.69985,US,MO
4401618,Oakville,38.47005,-90.30456,US,MO
4402178,Overland,38.70116,-90.36234,US,MO
4402245,Ozark,37.02089,-93.20602,US,MO
4404233,Poplar Bluff,36.757,-90.39289,US,MO
4405180,Raymore,38.80195,-94.45273,US,MO
4405188,Raytown,39.00862,-94.46356,US,MO
4405434,Republic,37.12005,-93.48019,US,MO
4406282,Rolla,37.95143,-91.77127,US,MO
4406831,Saint Charles,38.78394,-90.48123,US,MO
4407010,Saint Joseph,39.76861,-94.84663,US,MO
4407066,St. Louis,38.62727,-90.19789,US,MO
4407237,Saint Peters,38.80033,-90.62651,US,MO
4408000,Sedalia,38.70446,-93.22826,US,MO
4408672,Sikeston,36.87672,-89.58786,US,MO
4409591,Spanish Lake,38.78783,-90.21594,US,MO
4409896,Springfield,37.21533,-93.29824,US,MO
4412697,University City,38.65588,-90.30928,US,MO
4413595,Warrensburg,38.76279,-93.73605,US,MO
4413872,Webster Groves,38.59255,-90.35734,US,MO
4414001,Wentzville,38.81144,-90.85291,US,MO
4414749,Wildwood,38.58283,-90.6629,US,MO
4418478,Biloxi,30.39603,-88.88531,US,MS
4419290,Brandon,32.2732,-89.98592,US,MS
4421935,Clarksdale,34.20011,-90.57093,US,MS
4422133,Clinton,32.34153,-90.32176,US,MS
4422442,Columbus,33.49567,-88.42726,US,MS
4427569,Gautier,30.38575,-88.61169,US,MS
4428475,Greenville,33.40898,-91.05978,US,MS
4428495,Greenwood,33.51623,-90.17953,US,MS
4428667,Gulfport,30.36742,-89.09282,US,MS
4429295,Hattiesburg,31.32712,-89.29034,US,MS
4429589,Hernando,34.82399,-89.9937,US,MS
4430400,Horn Lake,34.95537,-90.03481,US,MS
4431410,Jackson,32.29876,-90.18481,US,MS
4433039,Laurel,31.69405,-89.13061,US,MS
4434069,Long Beach,30.35048,-89.15282,US,MS
4434663,Madison,32.46181,-90.11536,US,MS
4435764,Meridian,32.36431,-88.70366,US,MS
4437982,Natchez,31.56017,-91.40329,US,MS
4439506,Ocean Springs,30.41131,-88.82781,US,MS
4439869,Olive Branch,34.96176,-89.82953,US,MS
4440076,Oxford,34.3665,-89.51925,US,MS
4440397,Pascagoula,30.36576,-88.55613,US,MS
4440559,Pearl,32.27459,-90.13203,US,MS
4443296,Ridgeland,32.42848,-90.13231,US,MS
4446675,Southaven,34.98898,-90.01259,US,MS
4447161,Starkville,33.45049,-88.81961,US,MS
4448903,Tupelo,34.25807,-88.70464,US,MS
4449620,Vicksburg,32.35265,-90.87788,US,MS
4450687,West Gulfport,30.40409,-89.0942,US,MS
4452303,Albemarle,35.35014,-80.20006,US,NC
4452808,Apex,35.73265,-78.85029,US,NC
4453035,Asheboro,35.70791,-79.81364,US,NC
4453066,Asheville,35.60095,-82.55402,US,NC
4456703,Boone,36.21679,-81.67455,US,NC
4458228,Burlington,36.09569,-79.4378,US,NC
4459343,Carrboro,35.91014,-79.07529,US,NC
4459467,Cary,35.79154,-78.78112,US,NC
4460162,Chapel Hill,35.9132,-79.05584,US,NC
4460243,Charlotte,35.22709,-80.84313,US,NC
4460943,Clayton,35.65071,-78.45639,US,NC
4461015,Clemmons,36.02153,-80.382,US,NC
4461574,Concord,35.40888,-80.58158,US,NC
4461941,Cornelius,35.4868,-80.86007,US,NC
4464368,Durham,35.99403,-78.89862,US,NC
4464873,Eden,36.48847,-79.7667,US,NC
4465088,Elizabeth City,36.2946,-76.25105,US,NC
4466033,Fayetteville,35.05266,-78.87836,US,NC
4467485,Fuquay-Varina,35.58432,-78.80001,US,NC
4467657,Garner,35.71126,-78.61417,US,NC
4467732,Gastonia,35.26208,-81.1873,US,NC
4468261,Goldsboro,35.38488,-77.99277,US,NC
4469146,Greensboro,36.07264,-79.79198,US,NC
4469160,Greenville,35.61266,-77.36635,US,NC
4470244,Havelock,34.87905,-76.90133,US,NC
4470566,Henderson,36.32959,-78.39916,US,NC
4470778,Hickory,35.73319,-81.3412,US,NC
4471025,High Point,35.95569,-80.00532,US,NC
4471641,Holly Springs,35.65127,-78.83362,US,NC
4471851,Hope Mills,34.97044,-78.94531,US,NC
4472370,Huntersville,35.41069,-80.84285,US,NC
4472687,Indian Trail,35.07681,-80.66924,US,NC
4473083,Jacksonville,34.75405,-77.43024,US,NC
4474040,Kannapolis,35.48736,-80.62173,US,NC
4474221,Kernersville,36.11986,-80.07365,US,NC
4474436,Kinston,35.26266,-77.58164,US,NC
4475347,Laurinburg,34.77405,-79.46282,US,NC
4475622,Leland,34.25628,-78.04471,US,NC
4475640,Lenoir,35.91402,-81.53898,US,NC
4475773,Lexington,35.82403,-80.25338,US,NC
4477525,Lumberton,34.61834,-79.01045,US,NC
4478334,Matthews,35.11681,-80.72368,US,NC
4479759,Mint Hill,35.17959,-80.64729,US,NC
4479946,Monroe,34.98543,-80.54951,US,NC
4480125,Mooresville,35.58486,-80.81007,US,NC
4480219,Morganton,35.74541,-81.68482,US,NC
4480285,Morrisville,35.82348,-78.82556,US,NC
4481682,New Bern,35.10849,-77.04411,US,NC
4485272,Pinehurst,35.19543,-79.46948,US,NC
4487042,Raleigh,35.7721,-78.63861,US,NC
4488232,Roanoke Rapids,36.46154,-77.65415,US,NC
4488762,Rocky Mount,35.93821,-77.79053,US,NC
4489985,Salisbury,35.67097,-80.47423,US,NC
4490329,Sanford,35.47988,-79.1803,US,NC
4491180,Shelby,35.29235,-81.53565,US,NC
4493186,Stallings,35.0907,-80.68618,US,NC
4493316,Statesville,35.78264,-80.8873,US,NC
4494942,Thomasville,35.88264,-80.08199,US,NC
4497290,Wake Forest,35.97987,-78.50972,US,NC
4498303,West Raleigh,35.78682,-78.66389,US,NC
4499379,Wilmington,34.22573,-77.94471,US,NC
4499389,Wilson,35.72127,-77.91554,US,NC
4499612,Winston-Salem,36.09986,-80.24422,US,NC
4500546,Atlantic City,39.36415,-74.42306,US,NJ
4500688,Bayville,39.90929,-74.15486,US,NJ
4500942,Bridgeton,39.42734,-75.23408,US,NJ
4501018,Camden,39.92595,-75.11962,US,NJ
4501198,Cherry Hill,39.93484,-75.03073,US,NJ
4501931,Glassboro,39.70289,-75.11184,US,NJ
4502434,Jackson,39.7765,-74.86238,US,NJ
4502687,Lindenwold,39.82428,-74.99767,US,NJ
4502901,Maple Shade,39.95261,-74.99239,US,NJ
4503078,Millville,39.40206,-75.03934,US,NJ
4503136,Mount Laurel,39.934,-74.891,US,NJ
4503346,Ocean Acres,39.74345,-74.28098,US,NJ
4503548,Pennsauken,39.95622,-75.05795,US,NJ
4503646,Pleasantville,39.38984,-74.52404,US,NJ
4504048,Sewell,39.7665,-75.14434,US,NJ
4504118,Sicklerville,39.71734,-74.96933,US,NJ
4504225,South Vineland,39.44595,-75.02879,US,NJ
4504476,Toms River,39.95373,-74.19792,US,NJ
4504618,Vincentown,39.934,-74.74849,US,NJ
4504621,Vineland,39.48623,-75.02573,US,NJ
4504871,Williamstown,39.68623,-74.99517,US,NJ
4505542,Athens,39.32924,-82.10126,US,OH
4506008,Beavercreek,39.70923,-84.06327,US,OH
4508204,Centerville,39.62839,-84.15938,US,OH
4508722,Cincinnati,39.12711,-84.51439,US,OH
4509177,Columbus,39.96118,-82.99879,US,OH
4509884,Dayton,39.75895,-84.19161,US,OH
4511263,Fairborn,39.82089,-84.01938,US,OH
4511283,Fairfield,39.34589,-84.5605,US,OH
4512060,Forest Park,39.29034,-84.50411,US,OH
4513409,Grove City,39.88145,-83.09296,US,OH
4513575,Hamilton,39.3995,-84.56134,US,OH
4514746,Huber Heights,39.84395,-84.12466,US,OH
4515843,Kettering,39.6895,-84.16883,US,OH
4516233,Lancaster,39.71368,-82.59933,US,OH
4516412,Lebanon,39.43534,-84.20299,US,OH
4517698,Mason,39.36006,-84.30994,US,OH
4518188,Miamisburg,39.64284,-84.28661,US,OH
4518264,Middletown,39.51506,-84.39828,US,OH
4519995,Norwood,39.15561,-84.45966,US,OH
4520760,Oxford,39.507,-84.74523,US,OH
4520905,Pataskala,39.99562,-82.67433,US,OH
4521209,Pickerington,39.88423,-82.7535,US,OH
4521816,Portsmouth,38.73174,-82.99767,US,OH
4522411,Reynoldsburg,39.95479,-82.81212,US,OH
4522586,Riverside,39.77978,-84.1241,US,OH
4525304,Springboro,39.55228,-84.23327,US,OH
4525353,Springfield,39.92423,-83.80882,US,OH
4526576,Trotwood,39.79728,-84.31133,US,OH
4526993,Upper Arlington,39.99451,-83.06241,US,OH
4527124,Vandalia,39.89061,-84.19883,US,OH
4528259,White Oak,39.21311,-84.59939,US,OH
4528291,Whitehall,39.96673,-82.88546,US,OH
4528810,Xenia,39.68478,-83.92965,US,OH
4528923,Zanesville,39.94035,-82.01319,US,OH
4529096,Ada,34.77453,-96.67834,US,OK
4529292,Altus,34.63813,-99.33398,US,OK
4529469,Ardmore,34.17426,-97.14363,US,OK
4529987,Bartlesville,36.74731,-95.98082,US,OK
4530372,Bethany,35.51867,-97.63226,US,OK
4530801,Bixby,35.94204,-95.88332,US,OK
4531405,Broken Arrow,36.0526,-95.79082,US,OK
4533029,Chickasha,35.05257,-97.93643,US,OK
4533580,Claremore,36.3126,-95.61609,US,OK
4534934,Del City,35.44201,-97.44087,US,OK
4535389,Duncan,34.5023,-97.95781,US,OK
4535414,Durant,33.99399,-96.37082,US,OK
4535740,Edmond,35.65283,-97.4781,US,OK
4535783,El Reno,35.53227,-97.95505,US,OK
4535961,Enid,36.39559,-97.87839,US,OK
4539615,Jenks,36.02287,-95.96833,US,OK
4540737,Lawton,34.60869,-98.39033,US,OK
4542367,McAlester,34.93343,-95.76971,US,OK
4542765,Midwest City,35.44951,-97.3967,US,OK
4542975,Moore,35.33951,-97.4867,US,OK
4543338,Muskogee,35.74788,-95.36969,US,OK
4543352,Mustang,35.38423,-97.72449,US,OK
4543762,Norman,35.22257,-97.43948,US,OK
4544349,Oklahoma City,35.46756,-97.51643,US,OK
4547407,Owasso,36.26954,-95.85471,US,OK
4548267,Ponca City,36.70698,-97.08559,US,OK
4550659,Sand Springs,36.13981,-96.10889,US,OK
4550881,Sapulpa,35.9987,-96.11417,US,OK
4551177,Shawnee,35.32729,-96.9253,US,OK
4552215,Stillwater,36.11561,-97.05837,US,OK
4552707,Tahlequah,35.91537,-94.96996,US,OK
4553433,Tulsa,36.15398,-95.99277,US,OK
4556165,Yukon,35.50672,-97.76254,US,OK
4557109,Chambersburg,39.93759,-77.6611,US,PA
4557137,Chester,39.84967,-75.35707,US,PA
4557606,Drexel Hill,39.94706,-75.29213,US,PA
4558475,Hanover,39.80066,-76.98304,US,PA
4560303,Pennsport,39.92761,-75.15045,US,PA
4560349,Philadelphia,39.95233,-75.16379,US,PA
4561407,Springfield,39.93067,-75.32019,US,PA
4562144,West Chester,39.96097,-75.60804,US,PA
4562193,Wharton,39.92678,-75.15712,US,PA
4562237,Whitman,39.91678,-75.15546,US,PA
4562407,York,39.9626,-76.72774,US,PA
4569067,Aiken,33.56042,-81.71955,US,SC
4569298,Anderson,34.50344,-82.65013,US,SC
4571722,Bluffton,32.23715,-80.86039,US,SC
4574324,Charleston,32.77657,-79.93092,US,SC
4574989,Clemson,34.68344,-82.83737,US,SC
4575352,Columbia,34.00071,-81.03481,US,SC
4575461,Conway,33.836,-79.04781,US,SC
4577263,Easley,34.82984,-82.60152,US,SC
4578737,Florence,34.19543,-79.76256,US,SC
4580098,Goose Creek,32.98101,-80.03259,US,SC
4580543,Greenville,34.85262,-82.39401,US,SC
4580569,Greenwood,34.1954,-82.16179,US,SC
4580599,Greer,34.93873,-82.22706,US,SC
4581023,Hanahan,32.91851,-80.02203,US,SC
4581832,Hilton Head Island,32.19382,-80.73816,US,SC
4581833,Hilton Head,32.21632,-80.75261,US,SC
4585000,Lexington,33.98154,-81.23621,US,SC
4586523,Mauldin,34.77873,-82.31012,US,SC
4588165,Mount Pleasant,32.79407,-79.86259,US,SC
4588718,Myrtle Beach,33.68906,-78.88669,US,SC
4589368,North Augusta,33.5018,-81.96512,US,SC
4589387,North Charleston,32.85462,-79.97481,US,SC
4589446,North Myrtle Beach,33.81601,-78.68002,US,SC
4593142,Rock Hill,34.92487,-81.02508,US,SC
4593724,Saint Andrews,34.04543,-81.12926,US,SC
4595374,Seven Oaks,34.04876,-81.14648,US,SC
4595864,Simpsonville,34.73706,-82.25428,US,SC
4596208,Socastee,33.6835,-78.99837,US,SC
4597200,Spartanburg,34.94957,-81.93205,US,SC
4597919,Summerville,33.0185,-80.17565,US,SC
4597948,Sumter,33.92044,-80.34147,US,SC
4598353,Taylors,34.92039,-82.29623,US,SC
4599937,Wade Hampton,34.90373,-82.33317,US,SC
4600541,West Columbia,33.99349,-81.07398,US,SC
4604183,Bartlett,35.20453,-89.87398,US,TN
4608408,Brentwood,36.03312,-86.78278,US,TN
4608418,Brentwood Estates,36.02506,-86.77917,US,TN
4608657,Bristol,36.59511,-82.18874,US,TN
4612862,Chattanooga,35.04563,-85.30968,US,TN
4613868,Clarksville,36.52977,-87.35945,US,TN
4614088,Cleveland,35.15952,-84.87661,US,TN
4614748,Collierville,35.04204,-89.66453,US,TN
4614867,Columbia,35.61507,-87.03528,US,TN
4615145,Cookeville,36.16284,-85.50164,US,TN
4618057,Dickson,36.077,-87.38779,US,TN
4619800,Dyersburg,36.03452,-89.38563,US,TN
4619943,East Brainerd,34.99591,-85.15023,US,TN
4619947,East Chattanooga,35.06535,-85.24912,US,TN
4620131,East Ridge,35.01424,-85.2519,US,TN
4621846,Farragut,35.88452,-84.15353,US,TN
4623560,Franklin,35.92506,-86.86889,US,TN
4624180,Gallatin,36.38838,-86.44666,US,TN
4624601,Germantown,35.08676,-89.81009,US,TN
4625282,Goodlettsville,36.32311,-86.71333,US,TN
4626334,Greeneville,36.16316,-82.83099,US,TN
4628735,Hendersonville,36.30477,-86.62,US,TN
4632595,Jackson,35.61452,-88.81395,US,TN
4633419,Johnson City,36.31344,-82.35347,US,TN
4634662,Kingsport,36.54843,-82.56182,US,TN
4634946,Knoxville,35.96064,-83.92074,US,TN
4635031,La Vergne,36.01562,-86.58194,US,TN
4636045,Lebanon,36.20811,-86.2911,US,TN
4639848,Maryville,35.75647,-83.97046,US,TN
4641239,Memphis,35.14953,-90.04898,US,TN
4642938,Morristown,36.21398,-83.29489,US,TN
4643336,Mount Juliet,36.20005,-86.51861,US,TN
4644312,Murfreesboro,35.84562,-86.39027,US,TN
4644585,Nashville,36.16589,-86.78444,US,TN
4645421,New South Memphis,35.08676,-90.05676,US,TN
4646571,Oak Ridge,36.01036,-84.26964,US,TN
4656585,Sevierville,35.86815,-83.56184,US,TN
4657077,Shelbyville,35.48341,-86.46027,US,TN
4658590,Smyrna,35.98284,-86.5186,US,TN
4659446,Spring Hill,35.75118,-86.93,US,TN
4659557,Springfield,36.50921,-86.885,US,TN
4663494,Tullahoma,35.36202,-86.20943,US,TN
4669635,Abilene,32.44874,-99.73314,US,TX
4669828,Addison,32.96179,-96.82917,US,TX
4670074,Alamo,26.18369,-98.12306,US,TX
4670146,Aldine,29.93245,-95.38021,US,TX
4670234,Alice,27.75225,-98.06972,US,TX
4670249,Alief,29.71106,-95.59633,US,TX
4670300,Allen,33.10317,-96.67055,US,TX
4670555,Alton,26.28729,-98.31335,US,TX
4670592,Alvin,29.42385,-95.2441,US,TX
4670866,Angleton,29.16941,-95.43188,US,TX
4671240,Arlington,32.73569,-97.10807,US,TX
4671524,Atascocita,29.99883,-95.1766,US,TX
4671654,Austin,30.26715,-97.74306,US,TX
4672059,Balch Springs,32.72874,-96.62277,US,TX
4672731,Baytown,29.7355,-94.97743,US,TX
4672989,Beaumont,30.08605,-94.10185,US,TX
4673094,Bedford,32.84402,-97.14307,US,TX
4673353,Bellaire,29.70579,-95.45883,US,TX
4673425,Belton,31.05601,-97.46445,US,TX
4673482,Benbrook,32.67319,-97.46058,US,TX
4676206,Brenham,30.16688,-96.39774,US,TX
4676740,Brownsville,25.90175,-97.49748,US,TX
4676798,Brownwood,31.70932,-98.99116,US,TX
4676920,Brushy Creek,30.51353,-97.73973,US,TX
4677008,Bryan,30.67436,-96.36996,US,TX
4677551,Burleson,32.54208,-97.32085,US,TX
4678901,Canyon Lake,29.87522,-98.26251,US,TX
4679195,Carrollton,32.95373,-96.89028,US,TX
4679803,Cedar Hill,32.58847,-96.95612,US,TX
4679867,Cedar Park,30.5052,-97.82029,US,TX
4680388,Channelview,29.77606,-95.11465,US,TX
4681462,Cibolo,29.56162,-98.22696,US,TX
4681485,Cinco Ranch,29.73884,-95.758,US,TX
4681976,Cleburne,32.34764,-97.38668,US,TX
4682127,Cloverleaf,29.77828,-95.17188,US,TX
4682464,College Station,30.62798,-96.33441,US,TX
4682478,Colleyville,32.88096,-97.15501,US,TX
4682991,Conroe,30.31188,-95.45605,US,TX
4683021,Converse,29.51801,-98.31612,US,TX
4683217,Coppell,32.95457,-97.01501,US,TX
4683244,Copperas Cove,31.12406,-97.90308,US,TX
4683317,Corinth,33.15401,-97.06473,US,TX
4683416,Corpus Christi,27.80058,-97.39638,US,TX
4683462,Corsicana,32.09543,-96.46887,US,TX
4684724,Cypress,29.96911,-95.69717,US,TX
4684888,Dallas,32.78306,-96.80667,US,TX
4685524,DeSoto,32.58986,-96.85695,US,TX
4685737,Deer Park,29.70523,-95.12382,US,TX
4685892,Denison,33.75566,-96.53666,US,TX
4685907,Denton,33.21484,-97.13307,US,TX
4686163,Dickinson,29.46079,-95.05132,US,TX
4686593,Donna,26.17035,-98.05195,US,TX
4687331,Duncanville,32.6518,-96.90834,US,TX
4688275,Edinburg,26.30174,-98.16334,US,TX
4689311,Ennis,32.32931,-96.62527,US,TX
4689550,Euless,32.83707,-97.08195,US,TX
4690198,Farmers Branch,32.92651,-96.89612,US,TX
4691585,Flower Mound,33.01457,-97.09696,US,TX
4691833,Forney,32.74818,-96.47193,US,TX
4691930,Fort Worth,32.72541,-97.32085,US,TX
4692400,Fresno,29.53885,-95.44744,US,TX
4692521,Friendswood,29.5294,-95.20104,US,TX
4692559,Frisco,33.15067,-96.82361,US,TX
4692746,Gainesville,33.62594,-97.13335,US,TX
4692883,Galveston,29.30135,-94.7977,US,TX
4693003,Garland,32.91262,-96.63888,US,TX
4693150,Gatesville,31.43516,-97.74391,US,TX
4693342,Georgetown,30.63269,-97.67723,US,TX
4694482,Grand Prairie,32.74596,-96.99778,US,TX
4694568,Grapevine,32.93429,-97.07807,US,TX
4695066,Greenville,33.13845,-96.11081,US,TX
4695317,Groves,29.94827,-93.91712,US,TX
4695912,Haltom City,32.79957,-97.26918,US,TX
4696202,Harker Heights,31.08351,-97.65974,US,TX
4696233,Harlingen,26.19063,-97.6961,US,TX
4697645,Highland Village,33.09179,-97.04668,US,TX
4699066,Houston,29.76328,-95.36327,US,TX
4699442,Humble,29.99883,-95.26216,US,TX
4699540,Huntsville,30.72353,-95.55078,US,TX
4699575,Hurst,32.82346,-97.17057,US,TX
4699626,Hutto,30.5427,-97.54667,US,TX
4700168,Irving,32.81402,-96.94889,US,TX
4701458,Jollyville,30.4427,-97.77501,US,TX
4702732,Katy,29.78579,-95.8244,US,TX
4702828,Keller,32.93457,-97.25168,US,TX
4703078,Kerrville,30.04743,-99.14032,US,TX
4703223,Killeen,31.11712,-97.7278,US,TX
4703384,Kingsville,27.51587,-97.85611,US,TX
4703811,Kyle,29.98911,-97.87723,US,TX
4704027,La Marque,29.36857,-94.97131,US,TX
4704108,La Porte,29.66578,-95.01937,US,TX
4704628,Lake Jackson,29.03386,-95.43439,US,TX
4705191,Lancaster,32.59208,-96.75611,US,TX
4705349,Laredo,27.50641,-99.50754,US,TX
4705692,League City,29.50745,-95.09493,US,TX
4705708,Leander,30.57881,-97.85307,US,TX
4706057,Lewisville,33.04623,-96.99417,US,TX
4706736,Little Elm,33.16262,-96.93751,US,TX
4707055,Live Oak,29.56523,-98.3364,US,TX
4707814,Longview,32.5007,-94.74049,US,TX
4708308,Lufkin,31.33824,-94.7291,US,TX
4709013,Mansfield,32.56319,-97.14168,US,TX
4709272,Marshall,32.54487,-94.36742,US,TX
4709796,McAllen,26.20341,-98.23001,US,TX
4710178,McKinney,33.19762,-96.61527,US,TX
4710749,Mercedes,26.1498,-97.91361,US,TX
4710826,Mesquite,32.7668,-96.59916,US,TX
4711156,Midlothian,32.48236,-96.99445,US,TX
4711725,Mission,26.21591,-98.32529,US,TX
4711729,Mission Bend,29.69384,-95.66495,US,TX
4711801,Missouri City,29.61857,-95.53772,US,TX
4712933,Mount Pleasant,33.15679,-94.96827,US,TX
4713507,Murphy,33.01512,-96.61305,US,TX
4713735,Nacogdoches,31.60351,-94.65549,US,TX
4713932,Nederland,29.97438,-93.9924,US,TX
4714131,New Braunfels,29.703,-98.12445,US,TX
4714582,New Territory,29.59412,-95.68078,US,TX
4715292,North Richland Hills,32.8343,-97.2289,US,TX
4716805,Orange,30.09299,-93.73655,US,TX
4717232,Palestine,31.76212,-95.63079,US,TX
4717560,Paris,33.66094,-95.55551,US,TX
4717782,Pasadena,29.69106,-95.2091,US,TX
4718097,Pearland,29.56357,-95.28605,US,TX
4718209,Pecan Grove,29.62607,-95.73162,US,TX
4718711,Pflugerville,30.43937,-97.62,US,TX
4718721,Pharr,26.1948,-98.18362,US,TX
4719457,Plano,33.01984,-96.69889,US,TX
4720039,Port Arthur,29.88519,-93.94233,US,TX
4720131,Portland,27.87725,-97.32388,US,TX
4720833,Prosper,33.23623,-96.80111,US,TX
4722625,Richardson,32.94818,-96.72972,US,TX
4723406,Rockwall,32.93123,-96.45971,US,TX
4723914,Rosenberg,29.55718,-95.80856,US,TX
4724129,Round Rock,30.50826,-97.6789,US,TX
4724194,Rowlett,32.9029,-96.56388,US,TX
4724564,Sachse,32.97623,-96.59527,US,TX
4724642,Saginaw,32.86013,-97.36391,US,TX
4726206,San Antonio,29.42412,-98.49363,US,TX
4726290,San Benito,26.13258,-97.6311,US,TX
4726440,San Juan,26.18924,-98.15529,US,TX
4726491,San Marcos,29.88327,-97.94139,US,TX
4727326,Schertz,29.55217,-98.26973,US,TX
4727605,Seagoville,32.63958,-96.53832,US,TX
4727756,Seguin,29.56884,-97.96473,US,TX
4728328,Sherman,33.63566,-96.60888,US,TX
4733042,South Houston,29.66301,-95.23549,US,TX
4733313,Southlake,32.94124,-97.13418,US,TX
4733624,Spring,30.07994,-95.41716,US,TX
4734005,Stafford,29.61607,-95.55772,US,TX
4734350,Stephenville,32.2207,-98.20226,US,TX
